"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"11/2023";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MS";"R$ 608.663,49";
"08/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 1.687.809,26";
"04/2023";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"MS";"R$ 4.144.449,20";
"12/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 1.689.973,69";
"10/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 1.689.973,69";
"06/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 1.585.931,76";
"10/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 8.940.081,99";
"07/2023";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 1.479.926,67";
"12/2023";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 2.066.214,74";
"12/2023";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Fundo Público";"MS";"R$ 261.627,31";
"03/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 1.262.986,43";
"09/2023";"Legais, Voluntárias e Específicas";"Múltiplo";"08 - Assistência social";"Fundo Público";"MS";"R$ 12.657,17";
"10/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 26.684.108,24";
"07/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 55.897.856,32";
"12/2023";"Legais, Voluntárias e Específicas";"ENERGIA ELETRICA";"25 - Energia";"Administração Pública Estadual ou do Distrito Federal";"MS";"R$ 320.115,72";
"03/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 8.453.600,70";
"12/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 103.204.441,25";
"01/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 3.612.287,94";
"10/2023";"Legais, Voluntárias e Específicas";"GESTAO E ORGANIZACAO DO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 11.754.791,39";
"12/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MS";"R$ 22.296.149,14";
"03/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MS";"R$ 5.210.680,38";
"08/2023";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 2.813.166,02";
"09/2023";"Legais, Voluntárias e Específicas";"GESTAO E ORGANIZACAO DO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 27.106.979,70";
"12/2023";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MS";"R$ 609.981,73";
"08/2023";"Legais, Voluntárias e Específicas";"GESTAO E ORGANIZACAO DO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 26.978.116,00";
"04/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 34.921.260,12";
"08/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MS";"R$ 3.097.214,18";
"12/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 45.459.028,93";
"01/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 1.781.939,14";
"01/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 50.482.431,88";
"08/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 6.281.359,07";
"04/2023";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 1.467.926,67";
"08/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 7.332.587,00";
"01/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 10.725.360,85";
"11/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MS";"R$ 8.808.661,87";
"05/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MS";"R$ 204.180.286,13";
"02/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 359.999,94";
"07/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MS";"R$ 8.695.908,57";
"09/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MS";"R$ 534.229,00";
"07/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 62.551.043,96";
"02/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 57.153.126,08";
"03/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 62.034.283,68";
"12/2023";"Legais, Voluntárias e Específicas";"GESTAO E ORGANIZACAO DO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 12.435.867,28";
"09/2023";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MS";"R$ 604.919,92";
"04/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 6.490.690,53";
"08/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 67.444.250,59";
"09/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 17.979.030,86";
"10/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MS";"R$ 790.999,62";
"10/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MS";"R$ 11.166.212,18";
"11/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MS";"R$ 4.100.701,95";
"10/2023";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"MS";"R$ 3.388.251,69";
"04/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 5.371.645,93";
"09/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 74.702.198,12";
"05/2023";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 2.343.336,87";
"11/2023";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 2.512.486,03";
"12/2023";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Sem Informação";"MS";"R$ 17.667.353,42";
"07/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 6.283.215,09";
"09/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 5.449.261,93";
"08/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 46.492.085,65";
"12/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 9.511.592,55";
"03/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 32.107.678,03";
"07/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 19.159.241,25";
"11/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 10.763.639,82";
"12/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 16.850.799,36";
"09/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MS";"R$ 9.259.175,37";
"10/2023";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"MS";"R$ 831.983,00";
"05/2023";"Legais, Voluntárias e Específicas";"PROMOCAO DE CIDADANIA POR MEIO DO AUXILIO BRASIL E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MS";"R$ 1.553.422,50";
"03/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 39.253.147,94";
"01/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 30.780.514,56";
"09/2023";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 1.939.740,34";
"06/2023";"Legais, Voluntárias e Específicas";"PROMOCAO DE CIDADANIA POR MEIO DO AUXILIO BRASIL E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MS";"R$ 515.276,93";
"06/2023";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 1.857.631,77";
"06/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 47.316.967,08";
"04/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MS";"R$ 3.313.223,53";
"06/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 7.076.032,84";
"04/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MS";"R$ 11.682.610,00";
"02/2023";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 1.371.926,67";
"04/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 1.396.464,84";
"08/2023";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MS";"R$ 603.264,72";
"05/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 63.809.384,70";
"05/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MS";"R$ 3.189.806,50";
"02/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 34.289.541,98";
"03/2023";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 2.684.754,90";
"04/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 6.186.860,77";
"05/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 35.769.836,33";
"03/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 209.497.456,80";
"06/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MS";"R$ 2.793.432,99";
"06/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 7.557.839,19";
"11/2023";"Legais, Voluntárias e Específicas";"GESTAO E ORGANIZACAO DO SUS";"10 - Saúde";"Fundo Público";"MS";"R$ 23.380.314,13";
"07/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 5.157.228,93";
"03/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 12.151.614,65";
"02/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 3.686.644,44";
"11/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 5.449.261,93";
"04/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 118.315.086,34";
"10/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 108.512.990,12";
"05/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 6.601.935,46";
"06/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 91.104.604,86";
"05/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 5.417.581,93";
"12/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 63.614.003,21";
"10/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 434.615.331,50";
"06/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 5.422.861,93";
"09/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 49.719.252,22";
"09/2023";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 7.098.368,03";
"08/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 71.973.062,06";
"11/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 54.489.230,22";
"02/2023";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MS";"R$ 3.548.670,12";
"10/2023";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 61.480.378,60";
"11/2023";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 87.987.498,66";
"05/2023";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MS";"R$ 1.480.443,71";
"02/2023";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 7.062.797,44";
"10/2023";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MS";"R$ 605.905,00";
"10/2023";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MS";"R$ 8.198.142,44";
"07/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 287.715.619,10";
"08/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 201.479.128,33";
"02/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 322.071.426,27";
"04/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MS";"R$ 183.615.967,43";
"01/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 264.857.707,69";
"06/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 230.132.015,42";
"05/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 259.892.017,31";
"04/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 228.521.819,10";
"11/2023";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MS";"R$ 290.687.781,17";
